"ibge_mun1","ibge_mun2","uf_mun1","uf_mun2","municipio_1","municipio_2"
"3205176","3205010","ES","ES","Vila Valério","Sooretama"
"3205200","3201308","ES","ES","Vila Velha","Cariacica"
"3205200","3202405","ES","ES","Vila Velha","Guarapari"
"3205200","3205101","ES","ES","Vila Velha","Viana"
"3205200","3205309","ES","ES","Vila Velha","Vitória"
"3205309","3201308","ES","ES","Vitória","Cariacica"
"3205309","3205002","ES","ES","Vitória","Serra"
"3205309","3205200","ES","ES","Vitória","Vila Velha"
"3300159","3300902","RJ","RJ","Aperibé","Cambuci"
"3300209","3300258","RJ","RJ","Araruama","Arraial do Cabo"
"3300209","3300704","RJ","RJ","Araruama","Cabo Frio"
"3300209","3301306","RJ","RJ","Araruama","Casimiro de Abreu"
"3300233","3300704","RJ","RJ","Armação dos Búzios","Cabo Frio"
"3300258","3300209","RJ","RJ","Arraial do Cabo","Araruama"
"3300258","3300704","RJ","RJ","Arraial do Cabo","Cabo Frio"
"3300308","3300407","RJ","RJ","Barra do Piraí","Barra Mansa"
"3300407","3300308","RJ","RJ","Barra Mansa","Barra do Piraí"
"3300456","3301702","RJ","RJ","Belford Roxo","Duque de Caxias"
"3300506","3301504","RJ","RJ","Bom Jardim","Cordeiro"
"3300506","3301603","RJ","RJ","Bom Jardim","Duas Barras"
"3300605","3200508","RJ","ES","Bom Jesus do Itabapoana","Apiacá"
"3300605","3201100","RJ","ES","Bom Jesus do Itabapoana","Bom Jesus do Norte"
"3300605","3202306","RJ","ES","Bom Jesus do Itabapoana","Guaçuí"
"3300605","3203403","RJ","ES","Bom Jesus do Itabapoana","Mimoso do Sul"
"3300605","3204807","RJ","ES","Bom Jesus do Itabapoana","São José do Calçado"
"3300605","3301009","RJ","RJ","Bom Jesus do Itabapoana","Campos dos Goytacazes"
"3300704","3300209","RJ","RJ","Cabo Frio","Araruama"
"3300704","3300233","RJ","RJ","Cabo Frio","Armação dos Búzios"
"3300704","3300258","RJ","RJ","Cabo Frio","Arraial do Cabo"
"3300704","3301306","RJ","RJ","Cabo Frio","Casimiro de Abreu"
"3300902","3300159","RJ","RJ","Cambuci","Aperibé"
"3300936","3301405","RJ","RJ","Carapebus","Conceição de Macabu"
"3301009","3203403","RJ","ES","Campos dos Goytacazes","Mimoso do Sul"
"3301009","3300605","RJ","RJ","Campos dos Goytacazes","Bom Jesus do Itabapoana"
"3301009","3301157","RJ","RJ","Campos dos Goytacazes","Cardoso Moreira"
"3301009","3301405","RJ","RJ","Campos dos Goytacazes","Conceição de Macabu"
"3301108","3301207","RJ","RJ","Cantagalo","Carmo"
"3301108","3301504","RJ","RJ","Cantagalo","Cordeiro"
"3301108","3301603","RJ","RJ","Cantagalo","Duas Barras"
"3301157","3301009","RJ","RJ","Cardoso Moreira","Campos dos Goytacazes"
"3301207","3301108","RJ","RJ","Carmo","Cantagalo"
"3301207","3301603","RJ","RJ","Carmo","Duas Barras"
"3301306","3300209","RJ","RJ","Casimiro de Abreu","Araruama"
"3301306","3300704","RJ","RJ","Casimiro de Abreu","Cabo Frio"
"3301405","3300936","RJ","RJ","Conceição de Macabu","Carapebus"
"3301405","3301009","RJ","RJ","Conceição de Macabu","Campos dos Goytacazes"
"3301504","3300506","RJ","RJ","Cordeiro","Bom Jardim"
"3301504","3301108","RJ","RJ","Cordeiro","Cantagalo"
"3301504","3301603","RJ","RJ","Cordeiro","Duas Barras"
"3301603","3300506","RJ","RJ","Duas Barras","Bom Jardim"
"3301603","3301108","RJ","RJ","Duas Barras","Cantagalo"
"3301603","3301207","RJ","RJ","Duas Barras","Carmo"
"3301603","3301504","RJ","RJ","Duas Barras","Cordeiro"
"3301702","3300456","RJ","RJ","Duque de Caxias","Belford Roxo"
"3301801","3302809","RJ","RJ","Engenheiro Paulo de Frontin","Mendes"
"3301801","3302908","RJ","RJ","Engenheiro Paulo de Frontin","Miguel Pereira"
"3301801","3303609","RJ","RJ","Engenheiro Paulo de Frontin","Paracambi"
"3301801","3306206","RJ","RJ","Engenheiro Paulo de Frontin","Vassouras"
"3301850","3301900","RJ","RJ","Guapimirim","Itaboraí"
"3301850","3302502","RJ","RJ","Guapimirim","Magé"
"3301850","3303906","RJ","RJ","Guapimirim","Petrópolis"
"3301850","3305802","RJ","RJ","Guapimirim","Teresópolis"
"3301876","3305208","RJ","RJ","Iguaba Grande","São Pedro da Aldeia"
"3301900","3301850","RJ","RJ","Itaboraí","Guapimirim"
"3301900","3302700","RJ","RJ","Itaboraí","Maricá"
"3301900","3304300","RJ","RJ","Itaboraí","Rio Bonito"
"3301900","3304904","RJ","RJ","Itaboraí","São Gonçalo"
"3301900","3305752","RJ","RJ","Itaboraí","Tanguá"
"3302007","3302601","RJ","RJ","Itaguaí","Mangaratiba"
"3302007","3303500","RJ","RJ","Itaguaí","Nova Iguaçu"
"3302007","3303609","RJ","RJ","Itaguaí","Paracambi"
"3302007","3304003","RJ","RJ","Itaguaí","Piraí"
"3302007","3304409","RJ","RJ","Itaguaí","Rio Claro"
"3302007","3304557","RJ","RJ","Itaguaí","Rio de Janeiro"
"3302007","3305554","RJ","RJ","Itaguaí","Seropédica"
"3302056","3302205","RJ","RJ","Italva","Itaperuna"
"3302056","3304805","RJ","RJ","Italva","São Fidélis"
"3302106","3304706","RJ","RJ","Itaocara","Santo Antônio de Pádua"
"3302106","3304805","RJ","RJ","Itaocara","São Fidélis"
"3302106","3305307","RJ","RJ","Itaocara","São Sebastião do Alto"
"3302205","3302056","RJ","RJ","Itaperuna","Italva"
"3302205","3302304","RJ","RJ","Itaperuna","Laje do Muriaé"
"3302205","3303005","RJ","RJ","Itaperuna","Miracema"
"3302205","3303104","RJ","RJ","Itaperuna","Natividade"
"3302205","3305133","RJ","RJ","Itaperuna","São José de Ubá"
"3302254","3304201","RJ","RJ","Itatiaia","Resende"
"3302270","3302908","RJ","RJ","Japeri","Miguel Pereira"
"3302270","3303500","RJ","RJ","Japeri","Nova Iguaçu"
"3302270","3303609","RJ","RJ","Japeri","Paracambi"
"3302270","3304144","RJ","RJ","Japeri","Queimados"
"3302270","3305554","RJ","RJ","Japeri","Seropédica"
"3302304","3302205","RJ","RJ","Laje do Muriaé","Itaperuna"
"3302304","3303005","RJ","RJ","Laje do Muriaé","Miracema"
"3302403","3303401","RJ","RJ","Macaé","Nova Friburgo"
"3302403","3304524","RJ","RJ","Macaé","Rio das Ostras"
"3302403","3305901","RJ","RJ","Macaé","Trajano de Moraes"
"3302452","3305307","RJ","RJ","Macuco","São Sebastião do Alto"
"3302452","3305901","RJ","RJ","Macuco","Trajano de Moraes"
"3302502","3301850","RJ","RJ","Magé","Guapimirim"
"3302502","3303906","RJ","RJ","Magé","Petrópolis"
"3302601","3302007","RJ","RJ","Mangaratiba","Itaguaí"
"3302601","3304409","RJ","RJ","Mangaratiba","Rio Claro"
"3302700","3301900","RJ","RJ","Maricá","Itaboraí"
"3302700","3303302","RJ","RJ","Maricá","Niterói"
"3302700","3304904","RJ","RJ","Maricá","São Gonçalo"
"3302700","3305505","RJ","RJ","Maricá","Saquarema"
"3302700","3305752","RJ","RJ","Maricá","Tanguá"
"3302809","3301801","RJ","RJ","Mendes","Engenheiro Paulo de Frontin"
"3302809","3303609","RJ","RJ","Mendes","Paracambi"
"3302809","3304003","RJ","RJ","Mendes","Piraí"
"3302809","3306206","RJ","RJ","Mendes","Vassouras"
"3302858","3303203","RJ","RJ","Mesquita","Nilópolis"
"3302858","3303500","RJ","RJ","Mesquita","Nova Iguaçu"
"3302858","3304557","RJ","RJ","Mesquita","Rio de Janeiro"
"3302858","3305109","RJ","RJ","Mesquita","São João de Meriti"
"3302908","3301801","RJ","RJ","Miguel Pereira","Engenheiro Paulo de Frontin"
"3302908","3302270","RJ","RJ","Miguel Pereira","Japeri"
"3302908","3303500","RJ","RJ","Miguel Pereira","Nova Iguaçu"
"3302908","3303609","RJ","RJ","Miguel Pereira","Paracambi"
"3302908","3303856","RJ","RJ","Miguel Pereira","Paty do Alferes"
"3302908","3303906","RJ","RJ","Miguel Pereira","Petrópolis"
"3302908","3306206","RJ","RJ","Miguel Pereira","Vassouras"
"3303005","3302205","RJ","RJ","Miracema","Itaperuna"
"3303005","3302304","RJ","RJ","Miracema","Laje do Muriaé"
"3303005","3304706","RJ","RJ","Miracema","Santo Antônio de Pádua"
"3303005","3305133","RJ","RJ","Miracema","São José de Ubá"
"3303104","3302205","RJ","RJ","Natividade","Itaperuna"
"3303104","3304102","RJ","RJ","Natividade","Porciúncula"
"3303104","3306156","RJ","RJ","Natividade","Varre-Sai"
"3303203","3302858","RJ","RJ","Nilópolis","Mesquita"
"3303203","3304557","RJ","RJ","Nilópolis","Rio de Janeiro"
"3303203","3305109","RJ","RJ","Nilópolis","São João de Meriti"
"3303302","3302700","RJ","RJ","Niterói","Maricá"
"3303302","3304904","RJ","RJ","Niterói","São Gonçalo"
"3303401","3302403","RJ","RJ","Nova Friburgo","Macaé"
"3303401","3305604","RJ","RJ","Nova Friburgo","Silva Jardim"
"3303401","3305703","RJ","RJ","Nova Friburgo","Sumidouro"
"3303401","3305802","RJ","RJ","Nova Friburgo","Teresópolis"
"3303401","3305901","RJ","RJ","Nova Friburgo","Trajano de Moraes"
"3303500","3302007","RJ","RJ","Nova Iguaçu","Itaguaí"
"3303500","3302270","RJ","RJ","Nova Iguaçu","Japeri"
"3303500","3302858","RJ","RJ","Nova Iguaçu","Mesquita"
"3303500","3302908","RJ","RJ","Nova Iguaçu","Miguel Pereira"
"3303500","3304144","RJ","RJ","Nova Iguaçu","Queimados"
"3303500","3304557","RJ","RJ","Nova Iguaçu","Rio de Janeiro"
"3303500","3305554","RJ","RJ","Nova Iguaçu","Seropédica"
"3303609","3301801","RJ","RJ","Paracambi","Engenheiro Paulo de Frontin"
"3303609","3302007","RJ","RJ","Paracambi","Itaguaí"
"3303609","3302270","RJ","RJ","Paracambi","Japeri"
"3303609","3302809","RJ","RJ","Paracambi","Mendes"
"3303609","3302908","RJ","RJ","Paracambi","Miguel Pereira"
"3303609","3304003","RJ","RJ","Paracambi","Piraí"
"3303609","3305554","RJ","RJ","Paracambi","Seropédica"
"3303708","3303856","RJ","RJ","Paraíba do Sul","Paty do Alferes"
"3303708","3303906","RJ","RJ","Paraíba do Sul","Petrópolis"
"3303708","3304508","RJ","RJ","Paraíba do Sul","Rio das Flores"
"3303708","3306008","RJ","RJ","Paraíba do Sul","Três Rios"
"3303708","3306206","RJ","RJ","Paraíba do Sul","Vassouras"
"3303856","3302908","RJ","RJ","Paty do Alferes","Miguel Pereira"
"3303856","3303708","RJ","RJ","Paty do Alferes","Paraíba do Sul"
"3303856","3303906","RJ","RJ","Paty do Alferes","Petrópolis"
"3303856","3306206","RJ","RJ","Paty do Alferes","Vassouras"
"3303906","3301850","RJ","RJ","Petrópolis","Guapimirim"
"3303906","3302502","RJ","RJ","Petrópolis","Magé"
"3303906","3302908","RJ","RJ","Petrópolis","Miguel Pereira"
"3303906","3303708","RJ","RJ","Petrópolis","Paraíba do Sul"
"3303906","3303856","RJ","RJ","Petrópolis","Paty do Alferes"
"3303906","3305158","RJ","RJ","Petrópolis","São José do Vale do Rio Preto"
"3303906","3305802","RJ","RJ","Petrópolis","Teresópolis"
"3303906","3306008","RJ","RJ","Petrópolis","Três Rios"
"3303955","3304003","RJ","RJ","Pinheiral","Piraí"
"3303955","3306305","RJ","RJ","Pinheiral","Volta Redonda"
"3304003","3302007","RJ","RJ","Piraí","Itaguaí"
"3304003","3302809","RJ","RJ","Piraí","Mendes"
"3304003","3303609","RJ","RJ","Piraí","Paracambi"
"3304003","3303955","RJ","RJ","Piraí","Pinheiral"
"3304003","3304409","RJ","RJ","Piraí","Rio Claro"
"3304003","3306305","RJ","RJ","Piraí","Volta Redonda"
"3304102","3303104","RJ","RJ","Porciúncula","Natividade"
"3304102","3306156","RJ","RJ","Porciúncula","Varre-Sai"
"3304110","3304128","RJ","RJ","Porto Real","Quatis"
"3304110","3304201","RJ","RJ","Porto Real","Resende"
"3304128","3304110","RJ","RJ","Quatis","Porto Real"
"3304128","3304201","RJ","RJ","Quatis","Resende"
"3304128","3306107","RJ","RJ","Quatis","Valença"
"3304144","3302270","RJ","RJ","Queimados","Japeri"
"3304144","3303500","RJ","RJ","Queimados","Nova Iguaçu"
"3304144","3305554","RJ","RJ","Queimados","Seropédica"
"3304201","3302254","RJ","RJ","Resende","Itatiaia"
"3304201","3304110","RJ","RJ","Resende","Porto Real"
"3304201","3304128","RJ","RJ","Resende","Quatis"
"3304300","3301900","RJ","RJ","Rio Bonito","Itaboraí"
"3304300","3305505","RJ","RJ","Rio Bonito","Saquarema"
"3304300","3305604","RJ","RJ","Rio Bonito","Silva Jardim"
"3304300","3305752","RJ","RJ","Rio Bonito","Tanguá"
"3304409","3302007","RJ","RJ","Rio Claro","Itaguaí"
"3304409","3302601","RJ","RJ","Rio Claro","Mangaratiba"
"3304409","3304003","RJ","RJ","Rio Claro","Piraí"
"3304409","3306305","RJ","RJ","Rio Claro","Volta Redonda"
"3304508","3303708","RJ","RJ","Rio das Flores","Paraíba do Sul"
"3304508","3306107","RJ","RJ","Rio das Flores","Valença"
"3304508","3306206","RJ","RJ","Rio das Flores","Vassouras"
"3304524","3302403","RJ","RJ","Rio das Ostras","Macaé"
"3304557","3302007","RJ","RJ","Rio de Janeiro","Itaguaí"
"3304557","3302858","RJ","RJ","Rio de Janeiro","Mesquita"
"3304557","3303203","RJ","RJ","Rio de Janeiro","Nilópolis"
"3304557","3303500","RJ","RJ","Rio de Janeiro","Nova Iguaçu"
"3304557","3305109","RJ","RJ","Rio de Janeiro","São João de Meriti"
"3304557","3305554","RJ","RJ","Rio de Janeiro","Seropédica"
"3304607","3304805","RJ","RJ","Santa Maria Madalena","São Fidélis"
"3304607","3305307","RJ","RJ","Santa Maria Madalena","São Sebastião do Alto"
"3304607","3305901","RJ","RJ","Santa Maria Madalena","Trajano de Moraes"
"3304706","3302106","RJ","RJ","Santo Antônio de Pádua","Itaocara"
"3304706","3303005","RJ","RJ","Santo Antônio de Pádua","Miracema"
"3304706","3305133","RJ","RJ","Santo Antônio de Pádua","São José de Ubá"
"3304755","3305000","RJ","RJ","São Francisco de Itabapoana","São João da Barra"
"3304805","3302056","RJ","RJ","São Fidélis","Italva"
"3304805","3302106","RJ","RJ","São Fidélis","Itaocara"
"3304805","3304607","RJ","RJ","São Fidélis","Santa Maria Madalena"
"3304805","3305307","RJ","RJ","São Fidélis","São Sebastião do Alto"
"3304904","3301900","RJ","RJ","São Gonçalo","Itaboraí"
"3304904","3302700","RJ","RJ","São Gonçalo","Maricá"
"3304904","3303302","RJ","RJ","São Gonçalo","Niterói"
"3305000","3304755","RJ","RJ","São João da Barra","São Francisco de Itabapoana"
"3305109","3302858","RJ","RJ","São João de Meriti","Mesquita"
"3305109","3303203","RJ","RJ","São João de Meriti","Nilópolis"
"3305109","3304557","RJ","RJ","São João de Meriti","Rio de Janeiro"
"3305133","3302205","RJ","RJ","São José de Ubá","Itaperuna"
"3305133","3303005","RJ","RJ","São José de Ubá","Miracema"
"3305133","3304706","RJ","RJ","São José de Ubá","Santo Antônio de Pádua"
"3305158","3303906","RJ","RJ","São José do Vale do Rio Preto","Petrópolis"
"3305158","3305406","RJ","RJ","São José do Vale do Rio Preto","Sapucaia"
"3305158","3305703","RJ","RJ","São José do Vale do Rio Preto","Sumidouro"
"3305158","3305802","RJ","RJ","São José do Vale do Rio Preto","Teresópolis"
"3305158","3306008","RJ","RJ","São José do Vale do Rio Preto","Três Rios"
"3305208","3301876","RJ","RJ","São Pedro da Aldeia","Iguaba Grande"
"3305307","3302106","RJ","RJ","São Sebastião do Alto","Itaocara"
"3305307","3302452","RJ","RJ","São Sebastião do Alto","Macuco"
"3305307","3304607","RJ","RJ","São Sebastião do Alto","Santa Maria Madalena"
"3305307","3304805","RJ","RJ","São Sebastião do Alto","São Fidélis"
"3305307","3305901","RJ","RJ","São Sebastião do Alto","Trajano de Moraes"
"3305406","3305158","RJ","RJ","Sapucaia","São José do Vale do Rio Preto"
"3305406","3305703","RJ","RJ","Sapucaia","Sumidouro"
"3305406","3306008","RJ","RJ","Sapucaia","Três Rios"
"3305505","3302700","RJ","RJ","Saquarema","Maricá"
"3305505","3304300","RJ","RJ","Saquarema","Rio Bonito"
"3305505","3305752","RJ","RJ","Saquarema","Tanguá"
"3305554","3302007","RJ","RJ","Seropédica","Itaguaí"
"3305554","3302270","RJ","RJ","Seropédica","Japeri"
"3305554","3303500","RJ","RJ","Seropédica","Nova Iguaçu"
"3305554","3303609","RJ","RJ","Seropédica","Paracambi"
"3305554","3304144","RJ","RJ","Seropédica","Queimados"
"3305554","3304557","RJ","RJ","Seropédica","Rio de Janeiro"
"3305604","3303401","RJ","RJ","Silva Jardim","Nova Friburgo"
"3305604","3304300","RJ","RJ","Silva Jardim","Rio Bonito"
"3305703","3303401","RJ","RJ","Sumidouro","Nova Friburgo"
"3305703","3305158","RJ","RJ","Sumidouro","São José do Vale do Rio Preto"
"3305703","3305406","RJ","RJ","Sumidouro","Sapucaia"
"3305703","3305802","RJ","RJ","Sumidouro","Teresópolis"
"3305752","3301900","RJ","RJ","Tanguá","Itaboraí"
"3305752","3302700","RJ","RJ","Tanguá","Maricá"
"3305752","3304300","RJ","RJ","Tanguá","Rio Bonito"
"3305752","3305505","RJ","RJ","Tanguá","Saquarema"
"3305802","3301850","RJ","RJ","Teresópolis","Guapimirim"
"3305802","3303401","RJ","RJ","Teresópolis","Nova Friburgo"
"3305802","3303906","RJ","RJ","Teresópolis","Petrópolis"
"3305802","3305158","RJ","RJ","Teresópolis","São José do Vale do Rio Preto"
"3305802","3305703","RJ","RJ","Teresópolis","Sumidouro"
"3305901","3302403","RJ","RJ","Trajano de Moraes","Macaé"
"3305901","3302452","RJ","RJ","Trajano de Moraes","Macuco"
"3305901","3303401","RJ","RJ","Trajano de Moraes","Nova Friburgo"
"3305901","3304607","RJ","RJ","Trajano de Moraes","Santa Maria Madalena"
"3305901","3305307","RJ","RJ","Trajano de Moraes","São Sebastião do Alto"
"3306008","3303708","RJ","RJ","Três Rios","Paraíba do Sul"
"3306008","3303906","RJ","RJ","Três Rios","Petrópolis"
"3306008","3305158","RJ","RJ","Três Rios","São José do Vale do Rio Preto"
"3306008","3305406","RJ","RJ","Três Rios","Sapucaia"
"3306107","3304128","RJ","RJ","Valença","Quatis"
"3306107","3304508","RJ","RJ","Valença","Rio das Flores"
"3306107","3306206","RJ","RJ","Valença","Vassouras"
"3306156","3303104","RJ","RJ","Varre-Sai","Natividade"
"3306156","3304102","RJ","RJ","Varre-Sai","Porciúncula"
"3306206","3301801","RJ","RJ","Vassouras","Engenheiro Paulo de Frontin"
"3306206","3302809","RJ","RJ","Vassouras","Mendes"
"3306206","3302908","RJ","RJ","Vassouras","Miguel Pereira"
"3306206","3303708","RJ","RJ","Vassouras","Paraíba do Sul"
"3306206","3303856","RJ","RJ","Vassouras","Paty do Alferes"
"3306206","3304508","RJ","RJ","Vassouras","Rio das Flores"
"3306206","3306107","RJ","RJ","Vassouras","Valença"
"3306305","3303955","RJ","RJ","Volta Redonda","Pinheiral"
"3306305","3304003","RJ","RJ","Volta Redonda","Piraí"
"3306305","3304409","RJ","RJ","Volta Redonda","Rio Claro"
"3500550","3500709","SP","SP","Águas de Santa Bárbara","Agudos"
"3500709","3500550","SP","SP","Agudos","Águas de Santa Bárbara"
"3500808","3501301","SP","SP","Alfredo Marcondes","Álvares Machado"
"3501202","3501806","SP","SP","Álvares Florence","Américo de Campos"
"3501301","3500808","SP","SP","Álvares Machado","Alfredo Marcondes"
"3501806","3501202","SP","SP","Américo de Campos","Álvares Florence"
"3503000","3508207","SP","SP","Aramina","Buritizal"
"3503109","3504503","SP","SP","Arandu","Avaré"
"3503109","3511409","SP","SP","Arandu","Cerqueira César"
"3503158","3504909","SP","SP","Arapeí","Bananal"
"3503208","3506706","SP","SP","Araraquara","Boa Esperança do Sul"
"3503406","3505203","SP","SP","Arealva","Bariri"
"3503406","3506003","SP","SP","Arealva","Bauru"
"3504008","3510005","SP","SP","Assis","Cândido Mota"
"3504107","3507100","SP","SP","Atibaia","Bom Jesus dos Perdões"
"3504107","3507605","SP","SP","Atibaia","Bragança Paulista"
"3504107","3509601","SP","SP","Atibaia","Campo Limpo Paulista"
"3504305","3506003","SP","SP","Avaí","Bauru"
"3504404","3505104","SP","SP","Avanhandava","Barbosa"
"3504503","3503109","SP","SP","Avaré","Arandu"
"3504503","3507456","SP","SP","Avaré","Borebi"
"3504503","3507506","SP","SP","Avaré","Botucatu"
"3504503","3511409","SP","SP","Avaré","Cerqueira César"
"3504602","3511300","SP","SP","Bady Bassitt","Cedral"
"3504909","3503158","SP","SP","Bananal","Arapeí"
"3505104","3504404","SP","SP","Barbosa","Avanhandava"
"3505203","3503406","SP","SP","Bariri","Arealva"
"3505203","3506706","SP","SP","Bariri","Boa Esperança do Sul"
"3505203","3506805","SP","SP","Bariri","Bocaina"
"3505203","3507308","SP","SP","Bariri","Boracéia"
"3505351","3507159","SP","SP","Barra do Chapéu","Bom Sucesso de Itararé"
"3505401","3509254","SP","SP","Barra do Turvo","Cajati"
"3505401","3509908","SP","SP","Barra do Turvo","Cananéia"
"3505708","3510609","SP","SP","Barueri","Carapicuíba"
"3505906","3507803","SP","SP","Batatais","Brodowski"
"3506003","3503406","SP","SP","Bauru","Arealva"
"3506003","3504305","SP","SP","Bauru","Avaí"
"3506359","3506607","SP","SP","Bertioga","Biritiba Mirim"
"3506409","3506508","SP","SP","Bilac","Birigui"
"3506508","3506409","SP","SP","Birigui","Bilac"
"3506508","3507753","SP","SP","Birigui","Brejo Alegre"
"3506508","3508108","SP","SP","Birigui","Buritama"
"3506607","3506359","SP","SP","Biritiba Mirim","Bertioga"
"3506706","3503208","SP","SP","Boa Esperança do Sul","Araraquara"
"3506706","3505203","SP","SP","Boa Esperança do Sul","Bariri"
"3506706","3506805","SP","SP","Boa Esperança do Sul","Bocaina"
"3506805","3505203","SP","SP","Bocaina","Bariri"
"3506805","3506706","SP","SP","Bocaina","Boa Esperança do Sul"
"3506904","3507506","SP","SP","Bofete","Botucatu"
"3507001","3511508","SP","SP","Boituva","Cerquilho"
"3507100","3504107","SP","SP","Bom Jesus dos Perdões","Atibaia"
"3507159","3505351","SP","SP","Bom Sucesso de Itararé","Barra do Chapéu"
"3507308","3505203","SP","SP","Boracéia","Bariri"
"3507456","3504503","SP","SP","Borebi","Avaré"
"3507506","3504503","SP","SP","Botucatu","Avaré"
"3507506","3506904","SP","SP","Botucatu","Bofete"
"3507605","3504107","SP","SP","Bragança Paulista","Atibaia"
"3507753","3506508","SP","SP","Brejo Alegre","Birigui"
"3507753","3508108","SP","SP","Brejo Alegre","Buritama"
"3507803","3505906","SP","SP","Brodowski","Batatais"
"3508009","3509452","SP","SP","Buri","Campina do Monte Alegre"
"3508009","3510203","SP","SP","Buri","Capão Bonito"
"3508108","3506508","SP","SP","Buritama","Birigui"
"3508108","3507753","SP","SP","Buritama","Brejo Alegre"
"3508207","3503000","SP","SP","Buritizal","Aramina"
"3508603","3509957","SP","SP","Cachoeira Paulista","Canas"
"3509007","3509205","SP","SP","Caieiras","Cajamar"
"3509205","3509007","SP","SP","Cajamar","Caieiras"
"3509254","3505401","SP","SP","Cajati","Barra do Turvo"
"3509403","3510906","SP","SP","Cajuru","Cássia dos Coqueiros"
"3509452","3508009","SP","SP","Campina do Monte Alegre","Buri"
"3509601","3504107","SP","SP","Campo Limpo Paulista","Atibaia"
"3509908","3505401","SP","SP","Cananéia","Barra do Turvo"
"3509957","3508603","SP","SP","Canas","Cachoeira Paulista"
"3510005","3504008","SP","SP","Cândido Mota","Assis"
"3510203","3508009","SP","SP","Capão Bonito","Buri"
"3510609","3505708","SP","SP","Carapicuíba","Barueri"
"3510906","3509403","SP","SP","Cássia dos Coqueiros","Cajuru"
"3511102","3511201","SP","SP","Catanduva","Catiguá"
"3511201","3511102","SP","SP","Catiguá","Catanduva"
"3511300","3504602","SP","SP","Cedral","Bady Bassitt"
"3511409","3503109","SP","SP","Cerqueira César","Arandu"
"3511409","3504503","SP","SP","Cerqueira César","Avaré"
"3511508","3507001","SP","SP","Cerquilho","Boituva"
"3511508","3511607","SP","SP","Cerquilho","Cesário Lange"
"3511607","3511508","SP","SP","Cesário Lange","Cerquilho"
"3511904","3512506","SP","SP","Clementina","Coroados"
"3511904","3516507","SP","SP","Clementina","Gabriel Monteiro"
"3512100","3517406","SP","SP","Colômbia","Guaíra"
"3512209","3515152","SP","SP","Conchal","Engenheiro Coelho"
"3512506","3511904","SP","SP","Coroados","Clementina"
"3512506","3517109","SP","SP","Coroados","Glicério"
"3512605","3515400","SP","SP","Coronel Macedo","Fartura"
"3512803","3519055","SP","SP","Cosmópolis","Holambra"
"3513009","3515004","SP","SP","Cotia","Embu das Artes"
"3513009","3519709","SP","SP","Cotia","Ibiúna"
"3513108","3518859","SP","SP","Cravinhos","Guatapará"
"3513207","3516200","SP","SP","Cristais Paulista","Franca"
"3513306","3516101","SP","SP","Cruzália","Florínea"
"3513603","3518404","SP","SP","Cunha","Guaratinguetá"
"3514007","3518602","SP","SP","Dobrada","Guariba"
"3514106","3514304","SP","SP","Dois Córregos","Dourado"
"3514304","3514106","SP","SP","Dourado","Dois Córregos"
"3514502","3515657","SP","SP","Duartina","Fernão"
"3514502","3516606","SP","SP","Duartina","Gália"
"3514601","3518859","SP","SP","Dumont","Guatapará"
"3514924","3519402","SP","SP","Elisiário","Ibirá"
"3515004","3513009","SP","SP","Embu das Artes","Cotia"
"3515129","3515806","SP","SP","Emilianópolis","Flora Rica"
"3515152","3512209","SP","SP","Engenheiro Coelho","Conchal"
"3515202","3515509","SP","SP","Estrela d'Oeste","Fernandópolis"
"3515202","3518008","SP","SP","Estrela d'Oeste","Guarani d'Oeste"
"3515400","3512605","SP","SP","Fartura","Coronel Macedo"
"3515509","3515202","SP","SP","Fernandópolis","Estrela d'Oeste"
"3515509","3518008","SP","SP","Fernandópolis","Guarani d'Oeste"
"3515657","3514502","SP","SP","Fernão","Duartina"
"3515657","3516606","SP","SP","Fernão","Gália"
"3515806","3515129","SP","SP","Flora Rica","Emilianópolis"
"3515806","3516002","SP","SP","Flora Rica","Flórida Paulista"
"3515905","3516804","SP","SP","Floreal","Gastão Vidigal"
"3516002","3515806","SP","SP","Flórida Paulista","Flora Rica"
"3516101","3513306","SP","SP","Florínea","Cruzália"
"3516200","3513207","SP","SP","Franca","Cristais Paulista"
"3516309","3516408","SP","SP","Francisco Morato","Franco da Rocha"
"3516408","3516309","SP","SP","Franco da Rocha","Francisco Morato"
"3516507","3511904","SP","SP","Gabriel Monteiro","Clementina"
"3516507","3518206","SP","SP","Gabriel Monteiro","Guararapes"
"3516606","3514502","SP","SP","Gália","Duartina"
"3516606","3515657","SP","SP","Gália","Fernão"
"3516606","3516705","SP","SP","Gália","Garça"
"3516705","3516606","SP","SP","Garça","Gália"
"3516804","3515905","SP","SP","Gastão Vidigal","Floreal"
"3517000","3517208","SP","SP","Getulina","Guaiçara"
"3517000","3517307","SP","SP","Getulina","Guaimbê"
"3517109","3512506","SP","SP","Glicério","Coroados"
"3517208","3517000","SP","SP","Guaiçara","Getulina"
"3517307","3517000","SP","SP","Guaimbê","Getulina"
"3517406","3512100","SP","SP","Guaíra","Colômbia"
"3517901","3519808","SP","SP","Guaraci","Icém"
"3518008","3515202","SP","SP","Guarani d'Oeste","Estrela d'Oeste"
"3518008","3515509","SP","SP","Guarani d'Oeste","Fernandópolis"
"3518206","3516507","SP","SP","Guararapes","Gabriel Monteiro"
"3518404","3513603","SP","SP","Guaratinguetá","Cunha"
